,id,photo,text,tags
84,127,photos/photo_85@21-05-2020_17-57-25.jpg,"

James Dyson is on the hunt for bright minds with fresh ideas from around the globe. If you have an invention that solves a problem and can change lives, the James Dyson Award rewards those who have the persistence and tenacity to develop their ideas.

🔹Significant cash prize (from £2,000)
🔹Make a name for yourself as an inventor
🔹Develop tangible technologies 
🔹Generate media exposure to kick-start your career

👉More info .
🔥Application deadline: 16 July, by 10 am.",['Contest']
85,129,photos/photo_86@04-06-2020_13-18-01.jpg,"📣Competition fields: FinTech, Cybersecurity, Digital Health, Super-services, Intellectual Transport Systems, Digital Education.

‼️Teams from 2-5 people, age 18+

🔹Each hackathon has its own prize fund.
🔹Opportunity to launch a pilot project with real customer.
🔹Prototype elaboration with industry experts.
🔹Chance to get a job offer from hackathon participants

👉more info: ","['Hackathon', 'Startups', 'Contest']"
86,130,photos/photo_87@11-06-2020_11-18-00.jpg,"📣 media contest to address the importance of inclusion, peace and friendship among all people!

Three available formats with 12 total nominations:
- Text format
- Video format
- Photo format

The contest also offers series of workshops and master-classes.

📌First stage contest: 1 June - 1 Sept
👉More info and apply: ",['Contest']
87,131,photos/photo_88@18-06-2020_15-10-44.jpg,"📣- familiarity with Python, Git
- fluent Russian

📌19 June - training day 09:00-15:00
📌20-21 June - work shifts 09:00-15:00

You will get branded T-shirts + 3 times-a-day meals.

👉For more info and apply: ",['Internship']
88,134,photos/photo_89@02-07-2020_15-27-16.jpg,"📣
📌4-5 July

🔹Teams from 2 people
🔹48 hours, work where you want
🔹147 real cases from 5 countries which are aimed at solving global socio-economic issues through application of data science and artificial intelligence.

👉Project news: 
👉More info & apply: 
‼️

✅",['Hackathon']
89,135,photos/photo_90@07-07-2020_11-33-05.jpg,"📣- Machine Learning hackathon, 24-25 September. Task: creating optimal path on hard surface. Prize fund: 289000 rubles.

- Programming/robotics hackathon, 16-17 October. Task: creating a solution in manufacturing process using robot-manipulator. Prize fund: 139000 rubles

- Rosneft Proppant Check Challenge, online from September to November. Task: determining distribution of linear dimensions of profanate grains using series of photos. Prize fund: 142000 rubles

🇷🇺Events are in Russian.
📌Registration open by 1st of Sept.
👉More info & register: ","['Hackathon', 'Machine Learning', 'Robotics', 'Startups']"
90,136,photos/photo_91@13-07-2020_17-09-11.jpg,"📣Want to try something new? Join our first Ultimate Frisbee game!

When: Tomorrow, 18:00
Where: meeting by IU main entrance
What to wear: comfortable sportswear
Rules of the game: ",['Sports']
91,138,photos/photo_92@14-07-2020_09-36-02.jpg,"📣Rosatom contest ""Atom Ryadom"" - make a video and complete application form to take part.

- Video topic: Friendly Atom
- Application deadline: 3 August
- Video duration: maximum 20 mins, 600mb
- Winning prize: Apple iPad 128Gb
- Video requirements: format is free, but portrait shooting is compulsory.

👉More info & application form: ",['Contest']
92,140,photos/photo_93@16-07-2020_15-01-40.jpg,"📣 from Ak Bars Bank, InnoSTage and Kaspersky Innovation Hub.

One week challenge, two tracks:
🔹Fintech – create new services for the bank
🔹Cybersecurity – automate daily operations of cyber security expert

💰Prize fund – 700 000 rubles
📌1 to 8 August

Best teams will get support from the organizers to develop their projects, as well as will possibly obtain job offers from them.

Participation requirements:
- Teams from 2 to 5 people
- Age 18+

👉More info and apply .","['Contest', 'Hackathon', 'Cybersecurity', 'Conference']"
93,141,photos/photo_94@16-07-2020_17-12-49.jpg,"📣, 24-28 August

Two grant contests:

- Federal Agency for Youth Affairs projects
- Foundation for Civil Institutions Development Fund projects

💰Grants are worth up to 1,500,000 rubles
📌Application deadline: 20 July
👉More info & apply .",['Contest']
94,142,photos/photo_95@23-07-2020_17-49-00.jpg,"📣 - initiative to involve talented youth in project work in Russian science, as well as develop regions from technological perspective.

📌Application deadline: 1 August
👉More info: ",['Science']
95,143,photos/photo_96@11-08-2020_10-59-15.jpg,"📣Huawei launches the contest for students in AI algorithm creation  in the following areas:
 
- Advertisement CTR Prediction
- Search Ranking Prediction
- Digital Device Image Retrieval

📌Application deadline: 20 Sept.

👉More info & .","['Artificial Intelligence', 'Contest', 'Machine Learning']"
96,145,photos/photo_97@12-08-2020_10-40-42.jpg,"📣

Participants will be given a task that must be implemented in augmented or virtual reality format.

📌15-17 October.
👉If interested please message ",
97,146,photos/photo_98@12-08-2020_13-45-04.jpg,"📣

The FISU Volunteer Leaders Academy (FVLA) is an educational event that serves as a key part of the international sports and volunteering movement. The purpose of the program is to serve as an important link between FISU and student communities in FISU member countries, helping to raise awareness about university sports among students.

👉Innopolis University has 5 quotas to apply: 

📌4-6 September
✅Online format
❓",
98,147,photos/photo_99@17-08-2020_18-00-32.jpg,"📣Media Contest ""We are the World"" - photo/video/graphic/text contest for creative people in 12 nominations related to formation of positive intercultural environment in Tatarstan.

👤14-30 y/o people who currently reside in Tatarstan.

🔥Also, the contest offers various online master-classes in photography, video-making and literature.

📌Application deadline: 1 September.
👉More info & apply .",['Contest']
99,149,photos/photo_100@18-08-2020_11-45-06.jpg,"📣. 
‼️Online/Offline formats
👇Sudak city

Form professional art communities, give life to your artistic ideas and find mechanisms for governmental and social support.

Festival's program will include flash mobs, art performances, fashion designer shows, costume night processions, theatrical and circus performances, film screenings, contemporary art exhibitions, stand-up performances, creative competencies open championship ""ArtMasters"", and more.

👉More info & apply: 
📌Application deadline: 20 August","['Programming', 'Festival', 'Art']"
100,150,photos/photo_101@20-08-2020_11-04-28.jpg,"📣We have many talents in our city, and it's time to gather in one place and one time. City Council is arranging a concert on the , where our residents will be the main stars!

If you sing / play in a music group, dance, perform with a stand-up, read poetry or know how to do something unusual, then apply . The jury will select the most interesting performers and will run the show on August 30 in the park near the Residential Complex.

📌Application deadline: August 26
👉Q&A: ","['Contest', 'Concert', 'Dance', 'Music', 'Programming']"
101,154,photos/photo_102@25-08-2020_10-00-07.jpg,"📣IU Reading Club invites students and staff members to surf through amazing books together.

‼️✅Club's format implies formation of groups with 5 people, where chosen books will be discussed on a weekly basis. Book variation will change every month.

👉Jump into this  if you are interested in joining our reading community!",['Programming']
102,157,photos/photo_103@26-08-2020_17-30-05.jpg,"📣Local golf club at Sviyaga Hills needs caddies for regular shifts on Fridays, Saturdays and Sundays.

✅Payment 1.5k per day (4-5 hours of work). A buffet will be provided. If anyone is interested, please message ",['Job Fair']
103,159,photos/photo_104@27-08-2020_17-54-12.jpg,"📣✅If you ever wanted to learn the most effective techniques of martial arts or improve your combat abilities, this is your chance! Both girls and boys are welcome!

 - Master of Sports in Sambo and Candidate Master of Sports in Judo

Tue 19:00 - 21:00 (wrestling)
Thu 19:00 - 21:00 (wrestling)
Fri 19:00 - 21:00 (wrestling + punches)
Sat 9:30 - 11:30 (working with rubber)

👉Join the 👉Club Heads: 
👉For sambo sport hours you can enroll here: 

✅Browse more clubs on ","['Master Class', 'Programming']"
104,160,photos/photo_105@27-08-2020_19-30-05.jpg,"📣📌7-9 October, Moscow

The purpose of the competition is to create all-Russian platform that unites radio amateurs-enthusiasts into professional teams and identify the best innovative scientific and technical ideas and solutions in the field of radio communications.

✅Three contest directions:
- Radioelectronic combat
- Radionavigation
- Radio monitoring

📌Application deadline: 4 October
👉More info & apply: ",['Contest']
105,161,photos/photo_106@28-08-2020_13-51-34.jpg,"🤖

- Education (bachelor robotics track, robotics masters)
- Research (self-driving cars, manipulators, drones, tensegrity, neuroscience, humanoid robots)
- Competitions and olympiads

‼️

- Presentation by Alexandr Klimchik, Professor, Head of the Robotics Center
- Presentation by Pre-university Center
- Robotics Lab Tour

📌When – August 31, 5.00 pm
📌Where - room 107
👉Register ","['Robotics', 'Conference']"
106,162,photos/photo_107@30-08-2020_10-33-48.jpg,"📣  
We are honored to present you ' program at the  today!

📚 - Workshop Programs in ArtSpace
- Brief explanation about """"

📍 Location: ArtSpace Building
⏳ Time: 👉For more  join the channel ","['Programming', 'Workshop']"
107,163,photos/photo_108@01-09-2020_12-49-53.jpg,"📣Today we are having the first fixture day of  organized by We have 5 teams, which will clash head to head for a couple of weeks every Tuesday, Thursday and Saturday. Among them are two student teams:  and !

📌18:30-20:30, Football Field
✌️Join our football event and support your mates!","['Sports', 'Programming', 'Game', 'Conference']"
108,164,photos/photo_109@01-09-2020_15-30-04.jpg,"📣Anime Club resumes their language branch by launching another Japanese course for beginners AGAIN! The first meeting will consist of the language overview and requires NO background knowledge, so everyone is welcome!!

📌Wednesday, Sep 2, 19:30-21:00
📍Room 303

👉Contacts:  or . Join .
_ _ _

🔹

🔹- Theatre Community
- Ahuratus Club
- B2B Spinners: Tetris Club
- InnoStonks: Investors Club of Innopolis

🔹- Art Club
- Media Club

👉Message  if you want to take over any of those.","['Language Learning', 'Seminar', 'Club Meeting']"
